nome,instituicao_ensino_aluno,idade_aluno,anos_pm,ponto_virada,inde,inde_conceito,pedra,destaque_ieg,destaque_ida,destaque_ipv,iaa,ieg,ips,ida,ipp,ipv,ian,ano,fase,turma,sinalizador_ingressante,rec_equipe_1,rec_equipe_2,rec_equipe_3,rec_equipe_4,nivel_ideal,defasagem,ano_ingresso,bolsista,cg,cf,ct,nota_port,nota_mat,nota_ing,qtd_aval,rec_ava_1,rec_ava_2,rec_ava_3,rec_ava_4,indicado_bolsa,grupo_fase,saiu,atencao,destaque
ALUNO-118,Escola Pública,8,1,False,8.342085,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,8.500020000000001,7.7,7.5,10.0,7.1875,7.416665,10.0,2020,1,D,,,,,,,,,True,,,,,,,,,,,,,Fases 1-7,False,False,False
ALUNO-120,Escola Pública,9,1,False,7.895835000000001,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,9.000020000000001,10.0,8.125,9.5,2.5,7.666665,5.0,2020,0,A,,,,,,,,,True,,,,,,,,,,,,,Fases 1-7,False,False,False
ALUNO-125,Escola Pública,10,0,False,7.187502,C,Ágata,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,9.000020000000001,9.0,7.5,5.0,7.708333333333334,7.333333333333333,5.0,2020,1,C,,,,,,,,,True,,,,,,,,,,,,,Fases 1-7,False,False,False
ALUNO-128,Escola Pública,9,1,False,5.854169000000001,D,Quartzo,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,7.4166799999999995,10.0,5.625,5.5,2.5,3.500005,5.0,2020,0,G,,,,,,,,,True,,,,,,,,,,,,,Fases 1-7,False,True,False
ALUNO-132,Escola Pública,14,3,False,7.344792,B,Ametista,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,8.75001,6.5,7.5,6.0,8.28125,6.95833,10.0,2020,4,F,,,,,,,,,True,,,,,,,,,,,,,Fases 1-7,True,False,False
ALUNO-133,Escola Pública,10,1,False,8.42875,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,10.0,9.8,7.5,10.0,7.1875,7.5,5.0,2020,0,D,,,,,,,,,True,,,,,,,,,,,,,Fases 1-7,False,False,False
ALUNO-135,Escola Pública,9,1,False,7.798752,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,9.000020000000001,8.4,7.5,6.5,7.1875,7.25,10.0,2020,1,A,,,,,,,,,True,,,,,,,,,,,,,Fases 1-7,False,False,False
ALUNO-136,Escola Pública,16,2,False,4.6430560000000005,D,Quartzo,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,7.5,4.0,4.375,2.0,6.666666666666667,5.444446666666667,5.0,2020,5,A,,,,,,,,,True,,,,,,,,,,,,,Fases 1-7,True,False,False
ALUNO-139,Escola Pública,17,0,False,6.105834,C,Ágata,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,9.16668,5.8,7.5,4.333333333333333,8.125,5.499996666666667,5.0,2020,5,L,,,,,,,,,True,,,,,,,,,,,,,Fases 1-7,True,False,False
ALUNO-145,Rede Decisão/União,17,1,True,8.345001166666666,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,7.91667,9.1,7.5,7.333333333333333,7.5,8.8333375,10.0,2020,7,B,,,,,,,,,True,,,,,,,,,,,,,Fases 1-7,True,False,False
ALUNO-146,Escola Pública,9,2,False,6.385833333333334,C,Ágata,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,10.0,7.2,7.5,0.0,7.291666666666667,7.333333333333333,10.0,2020,1,C,,,,,,,,,True,,,,,,,,,,,,,Fases 1-7,True,False,False
ALUNO-147,Escola Pública,13,1,False,5.934724000000001,D,Quartzo,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,9.000020000000001,8.0,7.5,0.0,7.291666666666667,7.277776666666666,5.0,2020,2,C,,,,,,,,,True,,,,,,,,,,,,,Fases 1-7,True,False,False
ALUNO-149,Escola Pública,16,1,False,7.131667,C,Ágata,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,7.5,8.7,5.625,3.0,8.125,8.333335,10.0,2020,6,B,,,,,,,,,True,,,,,,,,,,,,,Fases 1-7,False,False,False
ALUNO-151,Escola Pública,11,1,False,8.238891333333335,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,9.500020000000001,9.5,7.5,7.5,9.166666666666666,8.611113333333334,5.0,2020,1,R,,,,,,,,,True,,,,,,,,,,,,,Fases 1-7,False,False,True
ALUNO-152,Rede Decisão/União,11,1,False,7.963542166666667,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,6.24999,9.0,7.5,6.333333333333333,7.96875,8.6250075,10.0,2020,3,B,,,,,,,,,True,,,,,,,,,,,,,Fases 1-7,False,False,False
ALUNO-153,Rede Decisão/União,13,3,True,8.167709833333333,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,10.0,9.0,7.5,4.666666666666667,8.59375,9.125007499999999,10.0,2020,4,F,,,,,,,,,True,,,,,,,,,,,,,Fases 1-7,False,False,False
ALUNO-154,Escola Pública,10,1,False,5.8845849999999995,D,Quartzo,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,8.500020000000001,7.1,7.5,0.0,7.8125,7.916665,5.0,2020,1,M,,,,,,,,,True,,,,,,,,,,,,,Fases 1-7,False,True,False
ALUNO-156,Rede Decisão/União,12,2,False,7.110556666666667,C,Ágata,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,7.9166799999999995,8.9,7.5,5.0,6.666666666666667,8.11111,5.0,2020,2,J,,,,,,,,,True,,,,,,,,,,,,,Fases 1-7,False,False,False
ALUNO-157,Escola Pública,10,1,False,7.177224000000001,C,Ágata,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,9.500020000000001,6.4,7.5,6.75,7.916666666666668,7.777776666666667,5.0,2020,1,H,,,,,,,,,True,,,,,,,,,,,,,Fases 1-7,True,False,False
ALUNO-158,Escola Pública,14,2,False,6.064722000000001,D,Quartzo,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,9.16668,5.9,3.75,5.0,7.708333333333334,6.611103333333333,5.0,2020,3,E,,,,,,,,,True,,,,,,,,,,,,,Fases 1-7,False,False,False
ALUNO-160,Escola Pública,10,2,False,4.478057333333334,D,Quartzo,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,8.000020000000001,2.3,5.0,0.0,7.291666666666667,7.444443333333333,5.0,2020,1,H,,,,,,,,,True,,,,,,,,,,,,,Fases 1-7,True,True,False
ALUNO-161,Estácio,18,4,True,8.891667,B,Topázio,Seu destaque em 2020: O seu bom engajamento nas ações de voluntariado.,Seu destaque em 2020: As suas boas notas na Faculdade.,,7.91667,10.0,7.5,9.0,0.0,0.0,10.0,2020,8,A,,,,,,,,,True,,,,,,,,,,,,,Fase 8,True,False,False
ALUNO-162,Escola Pública,10,2,False,7.953752000000001,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,8.500020000000001,8.8,7.5,8.5,8.4375,7.75,5.0,2020,1,B,,,,,,,,,True,,,,,,,,,,,,,Fases 1-7,False,False,False
ALUNO-163,Escola Pública,12,3,False,6.440002,C,Ágata,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,7.50002,8.2,5.0,6.25,2.5,7.75,5.0,2020,1,G,,,,,,,,,True,,,,,,,,,,,,,Fases 1-7,True,False,False
ALUNO-164,Escola Pública,10,1,False,7.708752,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,9.500020000000001,8.7,7.5,7.5,7.1875,7.75,5.0,2020,1,D,,,,,,,,,True,,,,,,,,,,,,,Fases 1-7,False,False,False
ALUNO-165,Escola Pública,11,1,False,8.431252,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,9.000020000000001,10.0,7.5,10.0,7.8125,7.5,5.0,2020,0,G,,,,,,,,,True,,,,,,,,,,,,,Fases 1-7,False,False,False
ALUNO-168,Escola Pública,11,1,False,8.082222,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,10.0,8.8,7.5,8.5,7.5,8.11111,5.0,2020,1,J,,,,,,,,,True,,,,,,,,,,,,,Fases 1-7,False,False,False
ALUNO-169,Escola Pública,8,0,False,7.800001000000001,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,9.000020000000001,10.0,5.0,10.0,2.5,5.749995,10.0,2020,0,E,,,,,,,,,True,,,,,,,,,,,,,Fases 1-7,False,False,False
ALUNO-173,Escola Pública,16,4,False,3.7383341666666667,D,Quartzo,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,7.91667,0.9,3.125,2.8333333333333335,5.625,4.1250025,5.0,2020,5,G,,,,,,,,,True,,,,,,,,,,,,,Fases 1-7,False,False,False
ALUNO-174,Einstein,15,3,True,5.919168,B,Quartzo,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,9.16668,10.0,5.625,7.2,0.0,0.0,10.0,2020,5,X,,,,,,,,,True,,,,,,,,,,,,,Fases 1-7,True,True,False
ALUNO-183,Escola Pública,11,2,False,7.862503,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,9.000020000000001,10.0,8.125,10.0,2.5,7.000005,5.0,2020,0,E,,,,,,,,,True,,,,,,,,,,,,,Fases 1-7,True,False,False
ALUNO-184,Escola Pública,9,2,False,8.257222,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,10.0,8.3,7.5,7.5,7.916666666666668,7.777776666666667,10.0,2020,1,H,,,,,,,,,True,,,,,,,,,,,,,Fases 1-7,False,False,False
ALUNO-186,Escola Pública,16,0,False,6.314166333333334,C,Ágata,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,8.75001,5.8,7.5,5.666666666666667,8.125,6.66666,2.5,2020,3,J,,,,,,,,,True,,,,,,,,,,,,,Fases 1-7,True,False,False
ALUNO-187,Escola Pública,10,0,False,6.41389,C,Ágata,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,8.500020000000001,8.0,7.5,0.0,7.916666666666667,7.111106666666665,10.0,2020,2,G,,,,,,,,,True,,,,,,,,,,,,,Fases 1-7,True,False,False
ALUNO-188,Escola Pública,13,2,True,7.744167,B,Ametista,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,7.08333,4.7,7.5,9.0,8.125,8.66667,10.0,2020,3,C,,,,,,,,,True,,,,,,,,,,,,,Fases 1-7,False,False,False
ALUNO-189,Escola Pública,10,0,False,7.255835333333334,C,Ágata,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,8.000020000000001,8.3,5.0,8.0,7.291666666666667,7.333333333333333,5.0,2020,1,C,,,,,,,,,True,,,,,,,,,,,,,Fases 1-7,True,False,False
ALUNO-190,Rede Decisão/União,17,3,True,8.733751333333334,A,Topázio,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,8.33334,9.2,6.875,7.666666666666667,9.0625,9.666670000000002,10.0,2020,7,B,,,,,,,,,True,,,,,,,,,,,,,Fases 1-7,True,False,False
ALUNO-192,Escola Pública,11,2,False,4.854723333333333,D,Quartzo,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,7.4166799999999995,5.1,5.0,0.0,6.041666666666666,7.444443333333333,5.0,2020,1,H,,,,,,,,,True,,,,,,,,,,,,,Fases 1-7,True,False,False
ALUNO-193,Escola Pública,13,4,True,8.539166666666667,A,Topázio,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,10.0,9.8,5.0,7.0,8.125,9.333333333333332,10.0,2020,3,F,,,,,,,,,True,,,,,,,,,,,,,Fases 1-7,False,False,False
ALUNO-194,Rede Decisão/União,17,3,False,7.1214596666666665,C,Ágata,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,8.33334,8.3,6.875,6.333333333333333,7.65625,7.04167,5.0,2020,6,A,,,,,,,,,True,,,,,,,,,,,,,Fases 1-7,True,False,False
ALUNO-197,Escola Pública,12,1,False,8.832500666666666,A,Topázio,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,8.33334,9.6,7.5,8.666666666666666,8.958333333333332,8.5,10.0,2020,3,F,,,,,,,,,True,,,,,,,,,,,,,Fases 1-7,False,False,False
ALUNO-198,Escola Pública,16,3,False,5.5189580000000005,D,Quartzo,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,0.0,6.1,5.625,4.5,5.78125,6.291665,10.0,2020,6,A,,,,,,,,,True,,,,,,,,,,,,,Fases 1-7,True,False,False
ALUNO-199,Escola Pública,14,1,False,6.658610666666666,C,Ágata,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,6.25,4.8,7.5,7.666666666666667,8.125,7.388886666666666,5.0,2020,3,C,,,,,,,,,True,,,,,,,,,,,,,Fases 1-7,True,False,False
ALUNO-200,Escola Pública,13,4,False,7.355834833333334,B,Ametista,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,7.91667,5.8,7.5,5.666666666666667,8.125,8.5416725,10.0,2020,4,F,,,,,,,,,True,,,,,,,,,,,,,Fases 1-7,False,False,False
ALUNO-201,Escola Pública,14,1,False,7.718541500000001,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,7.08333,9.4,7.5,8.0,7.96875,7.4166675,5.0,2020,3,L,,,,,,,,,True,,,,,,,,,,,,,Fases 1-7,False,False,False
ALUNO-202,Escola Pública,12,2,False,3.7799986666666667,D,Quartzo,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,0.0,2.9,6.875,0.0,6.458333333333334,6.833326666666666,5.0,2020,2,R,,,,,,,,,True,,,,,,,,,,,,,Fases 1-7,True,True,False
ALUNO-206,Escola Pública,16,2,False,5.2162495,D,Quartzo,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,0.0,4.3,7.5,2.0,7.8125,7.1249975,10.0,2020,6,B,,,,,,,,,True,,,,,,,,,,,,,Fases 1-7,False,True,False
ALUNO-208,Escola Pública,11,0,False,7.8425020000000005,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,9.000020000000001,9.4,7.5,5.0,8.125,7.5,10.0,2020,2,D,,,,,,,,,True,,,,,,,,,,,,,Fases 1-7,False,False,False
ALUNO-209,Escola Pública,9,1,True,9.075002,A,Topázio,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,9.500020000000001,10.0,6.25,10.0,10.0,10.0,5.0,2020,0,H,,,,,,,,,True,,,,,,,,,,,,,Fases 1-7,False,False,False
ALUNO-210,Rede Decisão/União,13,3,False,8.213056666666667,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,10.0,9.1,7.5,5.666666666666667,8.541666666666666,8.277783333333332,10.0,2020,5,B,,,,,,,,,True,,,,,,,,,,,,,Fases 1-7,True,False,False
ALUNO-212,Escola Pública,8,1,False,6.345836,C,Ágata,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,7.4166799999999995,10.0,4.375,7.0,2.5,2.5833399999999997,10.0,2020,0,H,,,,,,,,,True,,,,,,,,,,,,,Fases 1-7,False,True,False
ALUNO-213,Escola Pública,12,2,False,8.081669333333334,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,9.000020000000001,9.7,5.0,9.0,8.749999999999998,7.833336666666668,5.0,2020,2,P,,,,,,,,,True,,,,,,,,,,,,,Fases 1-7,False,False,False
